feature,mean_abs_shap
cat__NDC11_00781151601,0.0
cat__NDC11_00781151460,0.0
cat__NDC11_00781162413,0.0
cat__NDC11_00781123210,0.0
cat__NDC11_00781123201,0.0
cat__NDC11_00781123110,0.0
cat__NDC11_00781122813,0.0
cat__NDC11_00781121931,0.0
cat__NDC11_00781121810,0.0
cat__NDC11_00781121010,0.0
cat__NDC11_00781120501,0.0
cat__NDC11_00781118376,0.0
cat__NDC11_00781139210,0.0
cat__NDC11_00781116113,0.0
cat__NDC11_00781115013,0.0
cat__NDC11_00781115001,0.0
cat__NDC11_00781112701,0.0
cat__NDC11_00781108213,0.0
cat__NDC11_00781108210,0.0
cat__NDC11_00781108201,0.0
cat__NDC11_00781107805,0.0
cat__NDC11_00781107101,0.0
cat__NDC11_00781106201,0.0
cat__NDC11_00781118176,0.0
cat__NDC11_00781138413,0.0
cat__NDC11_00781138060,0.0
cat__NDC11_00781137501,0.0
cat__NDC11_00781137113,0.0
cat__NDC11_00781137110,0.0
cat__NDC11_00781136710,0.0
cat__NDC11_00781136601,0.0
cat__NDC11_00781136410,0.0
cat__NDC11_00781135413,0.0
cat__NDC11_00781134413,0.0
cat__NDC11_00781123213,0.0
cat__NDC11_00781133201,0.0
cat__NDC11_00781132610,0.0
cat__NDC11_00781132001,0.0
cat__NDC11_00781131501,0.0
cat__NDC11_00781127310,0.0
cat__NDC11_00781126801,0.0
cat__NDC11_00781126713,0.0
cat__NDC11_00781126613,0.0
cat__NDC11_00781126510,0.0
cat__NDC11_00781123301,0.0
cat__NDC11_00781134410,0.0
cat__NDC11_00781505261,0.0
cat__NDC11_00781505105,0.0
cat__NDC11_00781505005,0.0
cat__NDC11_00781504301,0.0
cat__NDC11_00781504101,0.0
cat__NDC11_00781500201,0.0
cat__NDC11_00781500110,0.0
cat__NDC11_00781303775,0.0
cat__NDC11_00781282892,0.0
cat__NDC11_00781166934,0.0
cat__NDC11_00781282410,0.0
cat__NDC11_00781282301,0.0
cat__NDC11_00781280210,0.0
cat__NDC11_00781271201,0.0
cat__NDC11_00781265310,0.0
cat__NDC11_00781250601,0.0
cat__NDC11_00781235331,0.0
cat__NDC11_00781223310,0.0
cat__NDC11_00781221325,0.0
cat__NDC11_00781221210,0.0
cat__NDC11_00781282760,0.0
cat__NDC11_00781519610,0.0
cat__NDC11_00781519101,0.0
cat__NDC11_00781519001,0.0
cat__NDC11_00781518610,0.0
cat__NDC11_00781518601,0.0
cat__NDC11_00781518401,0.0
cat__NDC11_00781518210,0.0
cat__NDC11_00781518101,0.0
cat__NDC11_00781518001,0.0
cat__NDC11_00781517710,0.0
cat__NDC11_00781505501,0.0
cat__NDC11_00781513101,0.0
cat__NDC11_00781512510,0.0
cat__NDC11_00781512260,0.0
cat__NDC11_00781511272,0.0
cat__NDC11_00781507292,0.0
cat__NDC11_00781507231,0.0
cat__NDC11_00781507092,0.0
cat__NDC11_00781507031,0.0
cat__NDC11_00781506520,0.0
cat__NDC11_00781506001,0.0
cat__NDC11_00781516105,0.0
cat__NDC11_00781181813,0.0
cat__NDC11_00781181013,0.0
cat__NDC11_00781180901,0.0
cat__NDC11_00781176613,0.0
cat__NDC11_00781176410,0.0
cat__NDC11_00781176301,0.0
cat__NDC11_00781175001,0.0
cat__NDC11_00781174631,0.0
cat__NDC11_00781173301,0.0
cat__NDC11_00781173001,0.0
cat__NDC11_00781221201,0.0
cat__NDC11_00781171613,0.0
cat__NDC11_00781171601,0.0
cat__NDC11_00781171231,0.0
cat__NDC11_00781169513,0.0
cat__NDC11_00781168464,0.0
cat__NDC11_00781167810,0.0
cat__NDC11_00781167801,0.0
cat__NDC11_00781167201,0.0
cat__NDC11_00781167101,0.0
cat__NDC11_00781166992,0.0
cat__NDC11_00781171810,0.0
cat__NDC11_00781207401,0.0
cat__NDC11_00781202731,0.0
cat__NDC11_00781202001,0.0
cat__NDC11_00781199131,0.0
cat__NDC11_00781197301,0.0
cat__NDC11_00781196660,0.0
cat__NDC11_00781196501,0.0
cat__NDC11_00781192106,0.0
cat__NDC11_00781191310,0.0
cat__NDC11_00781189901,0.0
cat__NDC11_00781181913,0.0
cat__NDC11_00781187431,0.0
cat__NDC11_00781186605,0.0
cat__NDC11_00781185510,0.0
cat__NDC11_00781184501,0.0
cat__NDC11_00781184105,0.0
cat__NDC11_00781183910,0.0
cat__NDC11_00781183305,0.0
cat__NDC11_00781182813,0.0
cat__NDC11_00781182801,0.0
cat__NDC11_00781182301,0.0
cat__NDC11_00781189001,0.0
cat__NDC11_00719136610,0.0
cat__NDC11_00719136513,0.0
cat__NDC11_00719136413,0.0
cat__NDC11_00719131213,0.0
cat__NDC11_00719131210,0.0
cat__NDC11_00719123410,0.0
cat__NDC11_00719123112,0.0
cat__NDC11_00719122010,0.0
cat__NDC11_00719105113,0.0
cat__NDC11_00781105660,0.0
cat__NDC11_00713029231,0.0
cat__NDC11_00710091546,0.0
cat__NDC11_00710090736,0.0
cat__NDC11_00710000140,0.0
cat__NDC11_00703564303,0.0
cat__NDC11_00703536803,0.0
cat__NDC11_00703535004,0.0
cat__NDC11_00703534003,0.0
cat__NDC11_00703533803,0.0
cat__NDC11_00703519302,0.0
cat__NDC11_00719050110,0.0
cat__NDC11_00719194710,0.0
cat__NDC11_00719194210,0.0
cat__NDC11_00719193013,0.0
cat__NDC11_00719192810,0.0
cat__NDC11_00719192710,0.0
cat__NDC11_00719190313,0.0
cat__NDC11_00719190113,0.0
cat__NDC11_00719186113,0.0
cat__NDC11_00719179610,0.0
cat__NDC11_00719177010,0.0
cat__NDC11_00719141013,0.0
cat__NDC11_00719173410,0.0
cat__NDC11_00719173310,0.0
cat__NDC11_00719170310,0.0
cat__NDC11_00719170110,0.0
cat__NDC11_00719166213,0.0
cat__NDC11_00719156413,0.0
cat__NDC11_00719145410,0.0
cat__NDC11_00719143113,0.0
cat__NDC11_00719143110,0.0
cat__NDC11_00719142713,0.0
cat__NDC11_00719176013,0.0
cat__NDC11_00686421760,0.0
cat__NDC11_00686259613,0.0
cat__NDC11_00686223209,0.0
cat__NDC11_00686221025,0.0
cat__NDC11_00686080615,0.0
cat__NDC11_00686068520,0.0
cat__NDC11_00686068420,0.0
cat__NDC11_00686068220,0.0
cat__NDC11_00686064620,0.0
cat__NDC11_00703519301,0.0
cat__NDC11_00686057201,0.0
cat__NDC11_00686056620,0.0
cat__NDC11_00686056555,0.0
cat__NDC11_00686054713,0.0
cat__NDC11_00686050701,0.0
cat__NDC11_00686049120,0.0
cat__NDC11_00686043220,0.0
cat__NDC11_00686022220,0.0
cat__NDC11_00686018501,0.0
cat__NDC11_00686018401,0.0
cat__NDC11_00686060011,0.0
cat__NDC11_00703415511,0.0
cat__NDC11_00703327801,0.0
cat__NDC11_00703324611,0.0
cat__NDC11_00703301911,0.0
cat__NDC11_00703004301,0.0
cat__NDC11_00702086510,0.0
cat__NDC11_00701056060,0.0
cat__NDC11_00701051418,0.0
cat__NDC11_00701000528,0.0
cat__NDC11_00693001001,0.0
cat__NDC11_00689011001,0.0
cat__NDC11_00689113501,0.0
cat__NDC11_00689013001,0.0
cat__NDC11_00689012905,0.0
cat__NDC11_00689012901,0.0
cat__NDC11_00689012105,0.0
cat__NDC11_00689012101,0.0
cat__NDC11_00689012010,0.0
cat__NDC11_00689011810,0.0
cat__NDC11_00689011105,0.0
cat__NDC11_00689011005,0.0
cat__NDC11_00689511202,0.0
cat__NDC11_00756027601,0.0
cat__NDC11_00756027120,0.0
cat__NDC11_00756027010,0.0
cat__NDC11_00756026601,0.0
cat__NDC11_00756026405,0.0
cat__NDC11_00756021540,0.0
cat__NDC11_00756018601,0.0
cat__NDC11_00755101510,0.0
cat__NDC11_00725209301,0.0
cat__NDC11_00719194810,0.0
cat__NDC11_00725207501,0.0
cat__NDC11_00725207410,0.0
cat__NDC11_00725207001,0.0
cat__NDC11_00725206910,0.0
cat__NDC11_00725205905,0.0
cat__NDC11_00725205710,0.0
cat__NDC11_00725205505,0.0
cat__NDC11_00725205410,0.0
cat__NDC11_00725205305,0.0
cat__NDC11_00725204710,0.0
cat__NDC11_00725208001,0.0
cat__NDC11_00781105605,0.0
cat__NDC11_00781104913,0.0
cat__NDC11_00781104805,0.0
cat__NDC11_00781104701,0.0
cat__NDC11_00781104501,0.0
cat__NDC11_00781103410,0.0
cat__NDC11_00781100813,0.0
cat__NDC11_00781100810,0.0
cat__NDC11_00781036408,0.0
cat__NDC11_00781036307,0.0
cat__NDC11_00756027605,0.0
cat__NDC11_00779732171,0.0
cat__NDC11_00779090130,0.0
cat__NDC11_00779054730,0.0
cat__NDC11_00779053725,0.0
cat__NDC11_00779021625,0.0
cat__NDC11_00771062104,0.0
cat__NDC11_00771035201,0.0
cat__NDC11_00756033662,0.0
cat__NDC11_00756030301,0.0
cat__NDC11_00756029701,0.0
cat__NDC11_00781035207,0.0
cat__NDC11_00725003410,0.0
cat__NDC11_00725003305,0.0
cat__NDC11_00725003301,0.0
cat__NDC11_00725001010,0.0
cat__NDC11_00725000710,0.0
cat__NDC11_00725000505,0.0
cat__NDC11_00725000110,0.0
cat__NDC11_00725000105,0.0
cat__NDC11_00721006401,0.0
cat__NDC11_00721002901,0.0
cat__NDC11_00725201410,0.0
cat__NDC11_00719710270,0.0
cat__NDC11_00719525052,0.0
cat__NDC11_00719331887,0.0
cat__NDC11_00719198810,0.0
cat__NDC11_00719198613,0.0
cat__NDC11_00719198612,0.0
cat__NDC11_00719198113,0.0
cat__NDC11_00719198110,0.0
cat__NDC11_00719197113,0.0
cat__NDC11_00719196210,0.0
cat__NDC11_00719710370,0.0
cat__NDC11_00725015805,0.0
cat__NDC11_00725013510,0.0
cat__NDC11_00725013105,0.0
cat__NDC11_00725008310,0.0
cat__NDC11_00725008301,0.0
cat__NDC11_00725007605,0.0
cat__NDC11_00725007505,0.0
cat__NDC11_00725007405,0.0
cat__NDC11_00725007205,0.0
cat__NDC11_00725006905,0.0
cat__NDC11_00725003601,0.0
cat__NDC11_00725006401,0.0
cat__NDC11_00725005910,0.0
cat__NDC11_00725005905,0.0
cat__NDC11_00725005010,0.0
cat__NDC11_00725004601,0.0
cat__NDC11_00725004501,0.0
cat__NDC11_00725004205,0.0
cat__NDC11_00725004105,0.0
cat__NDC11_00725003705,0.0
cat__NDC11_00725003704,0.0
cat__NDC11_00725006501,0.0
cat__NDC11_21695049100,0.0
cat__NDC11_21695047130,0.0
cat__NDC11_21695046830,0.0
cat__NDC11_21695046730,0.0
cat__NDC11_21695045320,0.0
cat__NDC11_21695041030,0.0
cat__NDC11_21695040860,0.0
cat__NDC11_21695038220,0.0
cat__NDC11_21695036801,0.0
cat__NDC11_12027008901,0.0
cat__NDC11_21695033830,0.0
cat__NDC11_21695033090,0.0
cat__NDC11_21695032990,0.0
cat__NDC11_21695032830,0.0
cat__NDC11_21695032790,0.0
cat__NDC11_21695032660,0.0
cat__NDC11_21695030921,0.0
cat__NDC11_21695030718,0.0
cat__NDC11_21695030020,0.0
cat__NDC11_21695029560,0.0
cat__NDC11_21695034121,0.0
cat__NDC11_23155012201,0.0
cat__NDC11_23155012101,0.0
cat__NDC11_23155010410,0.0
cat__NDC11_23155010201,0.0
cat__NDC11_21695076115,0.0
cat__NDC11_21695075830,0.0
cat__NDC11_21695075200,0.0
cat__NDC11_21695074430,0.0
cat__NDC11_21695074330,0.0
cat__NDC11_21695074130,0.0
cat__NDC11_21695049630,0.0
cat__NDC11_21695072710,0.0
cat__NDC11_21695072360,0.0
cat__NDC11_21695067730,0.0
cat__NDC11_21695065660,0.0
cat__NDC11_21695063660,0.0
cat__NDC11_21695063560,0.0
cat__NDC11_21695063045,0.0
cat__NDC11_21695061940,0.0
cat__NDC11_21695057960,0.0
cat__NDC11_21695053830,0.0
cat__NDC11_21695073930,0.0
cat__NDC11_21695018430,0.0
cat__NDC11_21695018285,0.0
cat__NDC11_21695017830,0.0
cat__NDC11_21695017318,0.0
cat__NDC11_21695016960,0.0
cat__NDC11_21695016790,0.0
cat__NDC11_21695016630,0.0
cat__NDC11_21695016130,0.0
cat__NDC11_21695015635,0.0
cat__NDC11_21695028260,0.0
cat__NDC11_21695014515,0.0
cat__NDC11_21695012915,0.0
cat__NDC11_21695012772,0.0
cat__NDC11_21695012714,0.0
cat__NDC11_21695012100,0.0
cat__NDC11_21695012015,0.0
cat__NDC11_21695011915,0.0
cat__NDC11_21695010130,0.0
cat__NDC11_21695010060,0.0
cat__NDC11_21695009890,0.0
cat__NDC11_21695015409,0.0
cat__NDC11_21695027890,0.0
cat__NDC11_21695027615,0.0
cat__NDC11_21695027500,0.0
cat__NDC11_21695027230,0.0
cat__NDC11_21695027200,0.0
cat__NDC11_21695027172,0.0
cat__NDC11_21695026928,0.0
cat__NDC11_21695026920,0.0
cat__NDC11_21695026410,0.0
cat__NDC11_21695025830,0.0
cat__NDC11_21695020730,0.0
cat__NDC11_21695025690,0.0
cat__NDC11_21695025330,0.0
cat__NDC11_21695024815,0.0
cat__NDC11_21695024520,0.0
cat__NDC11_21695023815,0.0
cat__NDC11_21695023215,0.0
cat__NDC11_21695023160,0.0
cat__NDC11_21695022960,0.0
cat__NDC11_21695022830,0.0
cat__NDC11_21695021010,0.0
cat__NDC11_21695025828,0.0
cat__NDC11_23490601902,0.0
cat__NDC11_23490592001,0.0
cat__NDC11_23490585804,0.0
cat__NDC11_23490584001,0.0
cat__NDC11_23490583901,0.0
cat__NDC11_23490583900,0.0
cat__NDC11_23490583809,0.0
cat__NDC11_23490583806,0.0
cat__NDC11_23490583802,0.0
cat__NDC11_23155012501,0.0
cat__NDC11_23490583301,0.0
cat__NDC11_23490582801,0.0
cat__NDC11_23490581702,0.0
cat__NDC11_23490570601,0.0
cat__NDC11_23490569407,0.0
cat__NDC11_23490569302,0.0
cat__NDC11_23490569103,0.0
cat__NDC11_23490568303,0.0
cat__NDC11_23490568205,0.0
cat__NDC11_23490563901,0.0
cat__NDC11_23490583600,0.0
cat__NDC11_23490904003,0.0
cat__NDC11_23490902003,0.0
cat__NDC11_23490785806,0.0
cat__NDC11_23490726004,0.0
cat__NDC11_23490696103,0.0
cat__NDC11_23490683903,0.0
cat__NDC11_23490659301,0.0
cat__NDC11_23490650409,0.0
cat__NDC11_23490648301,0.0
cat__NDC11_23490648103,0.0
cat__NDC11_23490603606,0.0
cat__NDC11_23490643204,0.0
cat__NDC11_23490643002,0.0
cat__NDC11_23490637702,0.0
cat__NDC11_23490631300,0.0
cat__NDC11_23490630002,0.0
cat__NDC11_23490629902,0.0
cat__NDC11_23490629001,0.0
cat__NDC11_23490615903,0.0
cat__NDC11_23490615808,0.0
cat__NDC11_23490605309,0.0
cat__NDC11_23490647802,0.0
cat__NDC11_23490148603,0.0
cat__NDC11_23490148103,0.0
cat__NDC11_23490148003,0.0
cat__NDC11_23490142009,0.0
cat__NDC11_23490120706,0.0
cat__NDC11_23490106605,0.0
cat__NDC11_23490082909,0.0
cat__NDC11_23490082905,0.0
cat__NDC11_23490082706,0.0
cat__NDC11_23490562403,0.0
cat__NDC11_23490069806,0.0
cat__NDC11_23490069803,0.0
cat__NDC11_23490064200,0.0
cat__NDC11_23490063209,0.0
cat__NDC11_23490063200,0.0
cat__NDC11_23490060706,0.0
cat__NDC11_23490043708,0.0
cat__NDC11_23490018806,0.0
cat__NDC11_23317033004,0.0
cat__NDC11_23317013009,0.0
cat__NDC11_23490080009,0.0
cat__NDC11_23490562302,0.0
cat__NDC11_23490562204,0.0
cat__NDC11_23490562203,0.0
cat__NDC11_23490549108,0.0
cat__NDC11_23490547601,0.0
cat__NDC11_23490542802,0.0
cat__NDC11_23490534705,0.0
cat__NDC11_23490533901,0.0
cat__NDC11_23490531903,0.0
cat__NDC11_23490527205,0.0
cat__NDC11_23490502003,0.0
cat__NDC11_23490519301,0.0
cat__NDC11_23490508101,0.0
cat__NDC11_23490507901,0.0
cat__NDC11_23490507006,0.0
cat__NDC11_23490505008,0.0
cat__NDC11_23490504700,0.0
cat__NDC11_23490503404,0.0
cat__NDC11_23490502301,0.0
cat__NDC11_23490502300,0.0
cat__NDC11_23490502202,0.0
cat__NDC11_23490519303,0.0
cat__NDC11_18837008330,0.0
cat__NDC11_18837008298,0.0
cat__NDC11_18837008296,0.0
cat__NDC11_18837008290,0.0
cat__NDC11_18837008260,0.0
cat__NDC11_18837007530,0.0
cat__NDC11_18837006998,0.0
cat__NDC11_18837006698,0.0
cat__NDC11_18837006640,0.0
cat__NDC11_21695009860,0.0
cat__NDC11_18837006230,0.0
cat__NDC11_18837006115,0.0
cat__NDC11_18837005730,0.0
cat__NDC11_18837005530,0.0
cat__NDC11_18837004630,0.0
cat__NDC11_18837004190,0.0
cat__NDC11_18837004120,0.0
cat__NDC11_18837004014,0.0
cat__NDC11_18837003903,0.0
cat__NDC11_18837003590,0.0
cat__NDC11_18837006598,0.0
cat__NDC11_18837019315,0.0
cat__NDC11_18837015898,0.0
cat__NDC11_18837015796,0.0
cat__NDC11_18837015790,0.0
cat__NDC11_18837015230,0.0
cat__NDC11_18837014460,0.0
cat__NDC11_18837014360,0.0
cat__NDC11_18837012828,0.0
cat__NDC11_18837012760,0.0
cat__NDC11_18837012710,0.0
cat__NDC11_18837008360,0.0
cat__NDC11_18837011730,0.0
cat__NDC11_18837011714,0.0
cat__NDC11_18837011607,0.0
cat__NDC11_18837010196,0.0
cat__NDC11_18837009760,0.0
cat__NDC11_18837008898,0.0
cat__NDC11_18837008494,0.0
cat__NDC11_18837008460,0.0
cat__NDC11_18837008453,0.0
cat__NDC11_18837008390,0.0
cat__NDC11_18837012530,0.0
cat__NDC11_17314920003,0.0
cat__NDC11_17270069757,0.0
cat__NDC11_17270069745,0.0
cat__NDC11_17236087001,0.0
cat__NDC11_17236085005,0.0
cat__NDC11_17236085001,0.0
cat__NDC11_17236061401,0.0
cat__NDC11_17236061301,0.0
cat__NDC11_17236056530,0.0
cat__NDC11_18837003390,0.0
cat__NDC11_17236046610,0.0
cat__NDC11_17236044501,0.0
cat__NDC11_17236044205,0.0
cat__NDC11_17236037501,0.0
cat__NDC11_17236035810,0.0
cat__NDC11_17236035025,0.0
cat__NDC11_17236035010,0.0
cat__NDC11_17236033505,0.0
cat__NDC11_17236033501,0.0
cat__NDC11_17236032405,0.0
cat__NDC11_17236049101,0.0
cat__NDC11_18837003321,0.0
cat__NDC11_18837002460,0.0
cat__NDC11_18837001830,0.0
cat__NDC11_18837001260,0.0
cat__NDC11_18393006801,0.0
cat__NDC11_17856612302,0.0
cat__NDC11_17856034302,0.0
cat__NDC11_17856031102,0.0
cat__NDC11_17856019902,0.0
cat__NDC11_17856015802,0.0
cat__NDC11_17362010101,0.0
cat__NDC11_17856010002,0.0
cat__NDC11_17478052302,0.0
cat__NDC11_17478029010,0.0
cat__NDC11_17478028925,0.0
cat__NDC11_17478028811,0.0
cat__NDC11_17478028720,0.0
cat__NDC11_17478027835,0.0
cat__NDC11_17478022512,0.0
cat__NDC11_17478021912,0.0
cat__NDC11_17478021910,0.0
cat__NDC11_17856011802,0.0
cat__NDC11_21695005220,0.0
cat__NDC11_21695004921,0.0
cat__NDC11_21695003920,0.0
cat__NDC11_21695003830,0.0
cat__NDC11_21695003714,0.0
cat__NDC11_21695003530,0.0
cat__NDC11_21695003160,0.0
cat__NDC11_21695003060,0.0
cat__NDC11_21695002810,0.0
cat__NDC11_18837019860,0.0
cat__NDC11_21695001960,0.0
cat__NDC11_21695001660,0.0
cat__NDC11_21695000315,0.0
cat__NDC11_20254002825,0.0
cat__NDC11_20254002505,0.0
cat__NDC11_19810076309,0.0
cat__NDC11_19810007404,0.0
cat__NDC11_19810007067,0.0
cat__NDC11_19810006001,0.0
cat__NDC11_19810005820,0.0
cat__NDC11_21695002130,0.0
cat__NDC11_21695009830,0.0
cat__NDC11_21695009814,0.0
cat__NDC11_21695009810,0.0
cat__NDC11_21695009807,0.0
cat__NDC11_21695009215,0.0
cat__NDC11_21695009130,0.0
cat__NDC11_21695008560,0.0
cat__NDC11_21695008330,0.0
cat__NDC11_21695008100,0.0
cat__NDC11_21695007501,0.0
cat__NDC11_21695005260,0.0
cat__NDC11_21695007330,0.0
cat__NDC11_21695007315,0.0
cat__NDC11_21695006842,0.0
cat__NDC11_21695006360,0.0
cat__NDC11_21695005960,0.0
cat__NDC11_21695005900,0.0
cat__NDC11_21695005860,0.0
cat__NDC11_21695005678,0.0
cat__NDC11_21695005600,0.0
cat__NDC11_21695005360,0.0
cat__NDC11_21695007345,0.0
cat__NDC11_19458041001,0.0
cat__NDC11_19458035401,0.0
cat__NDC11_19458033600,0.0
cat__NDC11_19458033508,0.0
cat__NDC11_19458030001,0.0
cat__NDC11_19458029401,0.0
cat__NDC11_19458027501,0.0
cat__NDC11_19458025801,0.0
cat__NDC11_19458022502,0.0
cat__NDC11_19458020801,0.0
cat__NDC11_19810003206,0.0
cat__NDC11_19458019007,0.0
cat__NDC11_19458017407,0.0
cat__NDC11_19458016707,0.0
cat__NDC11_18837034330,0.0
cat__NDC11_18837032315,0.0
cat__NDC11_18837027360,0.0
cat__NDC11_18837026230,0.0
cat__NDC11_18837021630,0.0
cat__NDC11_18837021160,0.0
cat__NDC11_18837019896,0.0
cat__NDC11_19458020701,0.0
cat__NDC11_19810001630,0.0
cat__NDC11_19810000342,0.0
cat__NDC11_19810000323,0.0
cat__NDC11_19458059801,0.0
cat__NDC11_19458057507,0.0
cat__NDC11_19458057101,0.0
cat__NDC11_19458056101,0.0
cat__NDC11_19458055201,0.0
cat__NDC11_19458055001,0.0
cat__NDC11_19458054401,0.0
cat__NDC11_19458043500,0.0
cat__NDC11_19458053301,0.0
cat__NDC11_19458053203,0.0
cat__NDC11_19458053001,0.0
cat__NDC11_19458052601,0.0
cat__NDC11_19458052401,0.0
cat__NDC11_19458052301,0.0
cat__NDC11_19458051301,0.0
cat__NDC11_19458051101,0.0
cat__NDC11_19458046501,0.0
cat__NDC11_19458044201,0.0
cat__NDC11_19458054001,0.0
cat__NDC11_26053025201,0.0
cat__NDC11_26053025001,0.0
cat__NDC11_26053024601,0.0
cat__NDC11_26053024301,0.0
cat__NDC11_26053022701,0.0
cat__NDC11_26053022501,0.0
cat__NDC11_26053021801,0.0
cat__NDC11_26053020501,0.0
cat__NDC11_26053020201,0.0
cat__NDC11_23490904103,0.0
cat__NDC11_26053019801,0.0
cat__NDC11_26053019401,0.0
cat__NDC11_26053018301,0.0
cat__NDC11_26053018001,0.0
cat__NDC11_26053017801,0.0
cat__NDC11_26053017701,0.0
cat__NDC11_26053017401,0.0
cat__NDC11_26053016801,0.0
cat__NDC11_26053016301,0.0
cat__NDC11_26053015901,0.0
cat__NDC11_26053020001,0.0
cat__NDC11_31722023890,0.0
cat__NDC11_30727031670,0.0
cat__NDC11_29300013710,0.0
cat__NDC11_29300012950,0.0
cat__NDC11_29300012601,0.0
cat__NDC11_29033000201,0.0
cat__NDC11_27444263000,0.0
cat__NDC11_27444005206,0.0
cat__NDC11_26053041501,0.0
cat__NDC11_26053041001,0.0
cat__NDC11_26053026801,0.0
cat__NDC11_26053037201,0.0
cat__NDC11_26053036401,0.0
cat__NDC11_26053036301,0.0
cat__NDC11_26053034301,0.0
cat__NDC11_26053032901,0.0
cat__NDC11_26053030501,0.0
cat__NDC11_26053030101,0.0
cat__NDC11_26053029901,0.0
cat__NDC11_26053029201,0.0
cat__NDC11_26053027601,0.0
cat__NDC11_26053039301,0.0
cat__NDC11_24724001401,0.0
cat__NDC11_24724000110,0.0
cat__NDC11_24658024590,0.0
cat__NDC11_24658024560,0.0
cat__NDC11_24658024530,0.0
cat__NDC11_24658024510,0.0
cat__NDC11_24658024318,0.0
cat__NDC11_24658024230,0.0
cat__NDC11_24658024210,0.0
cat__NDC11_26053015701,0.0
cat__NDC11_24658024010,0.0
cat__NDC11_24658021345,0.0
cat__NDC11_24658021330,0.0
cat__NDC11_24658021310,0.0
cat__NDC11_24658021245,0.0
cat__NDC11_24658021230,0.0
cat__NDC11_24658021190,0.0
cat__NDC11_24658021145,0.0
cat__NDC11_24658021130,0.0
cat__NDC11_24658021110,0.0
cat__NDC11_24658024090,0.0
cat__NDC11_26053015601,0.0
cat__NDC11_26053015501,0.0
cat__NDC11_26053014101,0.0
cat__NDC11_26053013601,0.0
cat__NDC11_26053013501,0.0
cat__NDC11_26053011901,0.0
cat__NDC11_26053011501,0.0
cat__NDC11_26053011401,0.0
cat__NDC11_26053009301,0.0
cat__NDC11_26053009101,0.0
cat__NDC11_24781000101,0.0
cat__NDC11_26053005901,0.0
cat__NDC11_26053005801,0.0
cat__NDC11_26053004301,0.0
cat__NDC11_25463004438,0.0
cat__NDC11_25044500001,0.0
cat__NDC11_25044010401,0.0
cat__NDC11_25044010201,0.0
cat__NDC11_25044010102,0.0
cat__NDC11_25010081656,0.0
cat__NDC11_25010081056,0.0
cat__NDC11_26053008901,0.0
cat__NDC11_33358009830,0.0
cat__NDC11_33358009130,0.0
cat__NDC11_33358008101,0.0
cat__NDC11_33358006430,0.0
cat__NDC11_33358003900,0.0
cat__NDC11_33261047201,0.0
cat__NDC11_33261041628,0.0
cat__NDC11_33261034002,0.0
cat__NDC11_33261010330,0.0
cat__NDC11_31722027101,0.0
cat__NDC11_33261009960,0.0
cat__NDC11_33261009936,0.0
cat__NDC11_33261009920,0.0
cat__NDC11_33261009905,0.0
cat__NDC11_33261009528,0.0
cat__NDC11_33261009001,0.0
cat__NDC11_33261008960,0.0
cat__NDC11_33261008900,0.0
cat__NDC11_33261008890,0.0
cat__NDC11_33261008814,0.0
cat__NDC11_33261010160,0.0
cat__NDC11_33358024230,0.0
cat__NDC11_33358023260,0.0
cat__NDC11_33358022630,0.0
cat__NDC11_33358022560,0.0
cat__NDC11_33358022530,0.0
cat__NDC11_33358022500,0.0
cat__NDC11_33358022330,0.0
cat__NDC11_33358021460,0.0
cat__NDC11_33358021091,0.0
cat__NDC11_33358021090,0.0
cat__NDC11_33358009860,0.0
cat__NDC11_33358021001,0.0
cat__NDC11_33358020630,0.0
cat__NDC11_33358017190,0.0
cat__NDC11_33358017125,0.0
cat__NDC11_33358016130,0.0
cat__NDC11_33358016060,0.0
cat__NDC11_33358015830,0.0
cat__NDC11_33358011860,0.0
cat__NDC11_33358011830,0.0
cat__NDC11_33358010590,0.0
cat__NDC11_33358021060,0.0
cat__NDC11_33261004800,0.0
cat__NDC11_33261003500,0.0
cat__NDC11_33261003328,0.0
cat__NDC11_33261003310,0.0
cat__NDC11_33261003105,0.0
cat__NDC11_33261003102,0.0
cat__NDC11_33261002928,0.0
cat__NDC11_33261002902,0.0
cat__NDC11_33261002730,0.0
cat__NDC11_33261002042,0.0
cat__NDC11_33261008805,0.0
cat__NDC11_33261002002,0.0
cat__NDC11_33261001830,0.0
cat__NDC11_33261001610,0.0
cat__NDC11_33261001605,0.0
cat__NDC11_33261001600,0.0
cat__NDC11_33261001101,0.0
cat__NDC11_33261001001,0.0
cat__NDC11_33261000850,0.0
cat__NDC11_33261000590,0.0
cat__NDC11_33261000190,0.0
cat__NDC11_33261002030,0.0
cat__NDC11_33261008802,0.0
cat__NDC11_33261008760,0.0
cat__NDC11_33261008736,0.0
cat__NDC11_33261008730,0.0
cat__NDC11_33261008728,0.0
cat__NDC11_33261008710,0.0
cat__NDC11_33261008700,0.0
cat__NDC11_33261008536,0.0
cat__NDC11_33261008530,0.0
cat__NDC11_33261008511,0.0
cat__NDC11_33261004828,0.0
cat__NDC11_33261008500,0.0
cat__NDC11_33261008290,0.0
cat__NDC11_33261006430,0.0
cat__NDC11_33261005811,0.0
cat__NDC11_33261005460,0.0
cat__NDC11_33261005430,0.0
cat__NDC11_33261005411,0.0
cat__NDC11_33261004930,0.0
cat__NDC11_33261004910,0.0
